,Season,Episode,Character,Bad Word
13073,3,6,Reporter,sexual
13074,3,6,Reporter,whore
13075,3,6,Barkeep,damnit
13076,3,6,Gerald,bigger
13077,3,6,Kyle,god
13078,3,6,Gerald,liberal
13079,3,6,Gerald,sexual
13080,3,6,Stan,hell
13081,3,6,Gerald,crime
13082,3,6,Gerald,crime
13083,3,6,Gerald,crime
13084,3,6,Worm,willy
13085,3,6,Willy,burn
13086,3,6,Willy,blind
13087,3,6,Kenny,fucking
13088,3,6,Stan,god
13089,3,6,Stan,killed
13090,3,6,Petey,sexual
13091,3,6,Stan,sexual
13092,3,6,Stan,sexual
13093,3,6,Stan,sexual
13094,3,6,Mr. Garrison,sexual
13095,3,6,Man 1,damn
13096,3,6,Gerald,sexual
13097,3,6,Gerald,sexual
13098,3,6,Barkeep,god
13099,3,6,Barkeep,damnit
13100,3,6,Barkeep,hell
13101,3,6,Petey,sexual
13102,3,7,Rumpertumskin,kill
13103,3,7,Cartman,jiggy
13104,3,7,Liane,nookie
13105,3,7,Cartman,hell
13106,3,7,Cartman,jesus
13107,3,7,Cartman,christ
13108,3,7,Cartman,bitch
13109,3,7,Shelly,turd
13110,3,7,Shelly,turd
13111,3,7,Shelly,stupid
13112,3,7,Shelly,turd
13113,3,7,Cartman,bullcrap
13114,3,7,Shelly,turd
13115,3,7,Cartman,god
13116,3,7,Cartman,damnit
13117,3,7,Cartman,turd
13118,3,7,Shelly,turd
13119,3,7,Cartman,damnit
13120,3,7,Shelly,turd
13121,3,7,Shelly,stupid
13122,3,7,Shelly,turd
13123,3,7,Cartman,hell
13124,3,7,Shelly,turd
13125,3,7,Cartman,hell
13126,3,7,Dude,ass
13127,3,7,Cartman,christ
13128,3,7,Shelly,turd
13129,3,7,Cartman,mad
13130,3,7,Cartman,god
13131,3,7,Cartman,damnit
13132,3,7,Shelly,turd
13133,3,7,Host,africa
13134,3,7,Host,balls
13135,3,7,Skyler,babe
13136,3,7,Shelly,turd
13137,3,7,Cartman,ass
13138,3,7,Shelly,turd
13139,3,7,Skyler,babe
13140,3,7,Cartman,god
13141,3,7,Cartman,damnit
13142,3,7,Skyler,hell
13143,3,7,Cartman,turd
13144,3,7,Shelly,turd
13145,3,7,Shelly,turd
13146,3,7,Cartman,god
13147,3,7,Cartman,damnit
13148,3,7,Skyler,babe
13149,3,7,Shelly,dead
13150,3,7,Shelly,turd
13151,3,7,Shelly,dead
13152,3,7,Cartman,turd
13153,3,7,Cartman,damnit
13154,3,7,Cartman,suck
13155,3,7,Cartman,god
13156,3,7,Cartman,shoot
13157,3,7,Cartman,fat
13158,3,7,Jonesy,bitch
13159,3,7,Cartman,crappy
13160,3,7,Cartman,damnit
13161,3,7,Cartman,bitch
13162,3,7,Mark,gay
13163,3,7,Jonesy,hell
13164,3,7,Shelly,turd
13165,3,7,Shelly,hell
13166,3,7,Cartman,fight
13167,3,7,Shelly,turd
13168,3,7,Shelly,turd
13169,3,7,Shelly,turd
13170,3,7,Skyler,babe
13171,3,7,Skyler,hell
13172,3,7,Skyler,screw
13173,3,7,Skyler,bitch
13174,3,7,Skyler,screw
13175,3,7,Skyler,bitch
13176,3,7,Shelly,stupid
13177,3,7,Cartman,asshole
13178,3,7,Cartman,girls
13179,3,7,Skyler,hell
13180,3,7,Skyler,god
13181,3,7,Skyler,damnit
13182,3,7,Skyler,stupid
13183,3,7,Skyler,asshole
13184,3,7,Cartman,god
13185,3,7,Shelly,orgy
13186,3,7,Skyler,god
13187,3,8,Stan,stupid
13188,3,8,Randy,kid
13189,3,8,Butters,stupid
13190,3,8,Stan,god
13191,3,8,Mr. Garrison,ass
13192,3,8,Randy,hell
13193,3,8,Gerald,screw
13194,3,8,Butters,kid
13195,3,8,Stan,hell
13196,3,8,Stan,stupid
13197,3,8,Gerald,threesome
13198,3,8,Randy,girls
13199,3,8,Gerald,girls
13200,3,8,Randy,homosexual
13201,3,8,Gerald,masturbate
13202,3,8,Randy,gay
13203,3,8,ATF lead,suicide
13204,3,8,Barbrady,suicide
13205,3,8,ATF lead,kill
13206,3,8,ATF agent,suicide
13207,3,8,ATF lead,ass
13208,3,8,Randy,masturbate
13209,3,8,Randy,gay
13210,3,8,ATF lead,damn
13211,3,8,ATF lead,shoot
13212,3,8,ATF lead,god
13213,3,8,ATF lead,damn
13214,3,8,Randy,masturbate
13215,3,8,Randy,gay
13216,3,8,Burly man,ass
13217,3,8,Gerald,randy
13218,3,8,Stan,god
13219,3,8,Reporter,suicide
13220,3,8,Reporter,shooting
13221,3,8,Reporter,shoot
13222,3,8,Stan,god
13223,3,8,Reporter,sick
13224,3,8,Gerald,randy
13225,3,8,Gerald,damn
13226,3,8,Randy,hell
13227,3,8,Randy,masturbate
13228,3,8,ATF lead,shoot
13229,3,8,Mr. Garrison,hell
13230,3,8,Goateed man,gay
13231,3,8,Randy,gay
13232,3,8,Gerald,randy
13233,3,8,Randy,hell
13234,3,8,Sharon,randy
13235,3,8,Butters,dead
13236,3,8,Ganz,suicide
13237,3,8,Ganz,burn
13238,3,8,Ganz,fire
13239,3,8,Butters,god
13240,3,8,Butters,fire
13241,3,8,Butters,jesus
13242,3,8,Butters,jesus
13243,3,8,Reporter,fire
13244,3,8,Ganz,kill
13245,3,8,Pip,shoot
13246,3,8,Butters,burn
13247,3,8,Butters,jesus
13248,3,8,Butters,jesus
13249,3,8,Dougie,killing
13250,3,8,Stan,burn
13251,3,8,Dougie,burn
13252,3,8,Ganz,suicide
13253,3,8,Ganz,kill
13254,3,8,Reporter,killed
13255,3,8,Reporter,killed
13256,3,8,Ganz,ass
13257,3,8,Gerald,randy
13258,3,8,Randy,gay
13259,3,8,Ganz,fire
13260,3,8,Ganz,fire
13261,3,8,Randy,god
13262,3,8,Randy,masturbate
13263,3,8,Mackey,masturbate
13264,3,8,Jimbo,hell
13265,3,8,Randy,gay
13266,3,8,Jimbo,gay
13267,3,8,Ganz,fire
13268,3,8,Ganz,shoot
13269,3,8,Butters,fear
13270,3,8,Butters,god
13271,3,9,Gerald,jew
13272,3,9,Kyle,jesus
13273,3,9,Kyle,christ
13274,3,9,Kyle,jew
13275,3,9,Kyle,suck
13276,3,9,Kyle,ass
13277,3,9,Kyle,suck
13278,3,9,Sheila,jewish
13279,3,9,Gerald,jew
13280,3,9,Gerald,jewish
13281,3,9,Gerald,jewish
13282,3,9,Sheila,jew
13283,3,9,Sheila,faith
13284,3,9,Sheila,kill
13285,3,9,Gerald,jew
13286,3,9,Sheila,god
13287,3,9,Sheila,jewish
13288,3,9,Elder,knife
13289,3,9,Elder,jew
13290,3,9,Kyle,screw
13291,3,9,Elder,jew
13292,3,9,Inductees,jew
13293,3,9,Elder,jew
13294,3,9,Inductees,jew
13295,3,9,Elder,jew
13296,3,9,Inductees,jew
13297,3,9,Kenny,god
13298,3,9,Squirt leader,jewish
13299,3,9,Squirt leader,geez
13300,3,9,Squirt leader,god
13301,3,9,Elder Garth,faith
13302,3,9,Kenny,fuck
13303,3,9,Kenny,stupid
13304,3,9,Kyle,stupid
13305,3,9,Kyle,faith
13306,3,9,Chief elder,jew
13307,3,9,Elder Garth,stupid
13308,3,9,Elder Garth,assholes
13309,3,9,Elder Garth,fear
13310,3,9,Squirt leader,attack
13311,3,9,Squirt leader,attack
13312,3,9,Squirt leader,stupid
13313,3,9,Squirt leader,god
13314,3,9,Kenny,fuck
13315,3,9,Kyle,stupid
13316,3,9,Elder Garth,blind
13317,3,9,Elder Garth,faith
13318,3,9,Chief elder,hell
13319,3,9,Squirt leader,kill
13320,3,9,Squirt leader,stupid
13321,3,9,Squirt leader,stupid
13322,3,9,Squirt leader,jesus
13323,3,9,Squirt leader,hell
13324,3,9,Squirt leader,stupid
13325,3,9,Chief elder,desire
13326,3,9,Moses,desire
13327,3,9,Moses,desire
13328,3,9,Moses,desire
13329,3,9,Chief elder,jew
13330,3,9,Kyle,jewish
13331,3,9,Chief elder,jew
13332,3,9,Elder Garth,shoot
13333,3,9,Kyle,hell
13334,3,9,Squirt leader,jew
13335,3,9,Squirt leader,attack
13336,3,9,Squirt leader,stupid
13337,3,9,Kenny,shit
13338,3,9,Squirt leader,stupid
13339,3,9,Squirt leader,damn
13340,3,9,Squirt leader,damn
13341,3,9,Squirt leader,damn
13342,3,9,Squirt leader,damn
13343,3,9,Squirt leader,kill
13344,3,9,Squirt leader,jew
13345,3,9,Squirt leader,crap
13346,3,9,Elder,die
13347,3,9,Squirt leader,screw
13348,3,9,Shlomo,geez
13349,3,9,Elder Garth,blind
13350,3,9,Elder Garth,faith
13351,3,9,Squirt,chinese
13352,3,9,Moses,die
13353,3,9,Elder Harris,blow
13354,3,9,Elder Harris,killed
13355,3,9,Kyle,ass
13356,3,10,Cartman,shit
13357,3,10,Cartman,god
13358,3,10,Cartman,damnit
13359,3,10,Stan,fat
13360,3,10,Stan,ass
13361,3,10,Cartman,god
13362,3,10,Cartman,damnit
13363,3,10,Cashier,japanese
13364,3,10,Kenny,fuck
13365,3,10,Cartman,god
13366,3,10,Cartman,damnit
13367,3,10,Cartman,asshole
13368,3,10,Kyle,hell
13369,3,10,Stan,destroy
13370,3,10,Cartman,god
13371,3,10,Kyle,shit
13372,3,10,Kyle,gay
13373,3,10,Kyle,kid
13374,3,10,Kyle,ass
13375,3,10,Lambtron,destroy
13376,3,10,Lambtron,american
13377,3,10,Cashier,hell
13378,3,10,Stan/Kenny/ Cartman,destroy
13379,3,10,Kyle,damnit
13380,3,10,Japanese woman,bomb
13381,3,10,Japanese woman,bomb
13382,3,10,Red,hell
13383,3,10,Red,american
13384,3,10,Red,hell
13385,3,10,Lambtor,american
13386,3,10,Lambtor,lies
13387,3,10,Lambtor,fight
13388,3,10,Lambtor,japanese
13389,3,10,President Hirohito,american
13390,3,10,President Hirohito,penis
13391,3,10,President Hirohito,penis
13392,3,10,President Hirohito,penis
13393,3,10,President Hirohito,penis
13394,3,10,President Hirohito,penis
13395,3,10,Mr. Ose,penis
13396,3,10,President Hirohito,penis
13397,3,10,Sharon,randy
13398,3,10,Sharon,hell
13399,3,10,Narrator,fight
13400,3,10,Sharon,stupid
13401,3,10,Sharon,randy
13402,3,10,Sharon,stupid
13403,3,10,Sharon,violence
13404,3,10,Randy,god
13405,3,10,Cartman,fight
13406,3,10,Stan,fat
13407,3,10,Stan,ass
13408,3,10,Cartman,gay
13409,3,10,Cartman,assholes
13410,3,10,Cartman,jesus
13411,3,10,Cartman,christ
13412,3,10,Cartman,destroy
13413,3,10,Cartman,god
13414,3,10,Kyle,god
13415,3,10,Kyle,damnit
13416,3,10,Sheila,randy
13417,3,10,Sharon,sick
13418,3,10,Kids,destroy
13419,3,10,Mr. Ose,japanese
13420,3,10,Mr. Ose,japanese
13421,3,10,Kids,destroy
13422,3,10,Kyle,destroy
13423,3,10,Mr. Garrison,goddammit
13424,3,10,Mr. Garrison,damnit
13425,3,10,Priest Maxi,japanese
13426,3,10,Priest Maxi,american
13427,3,10,President Hirohito,penis
13428,3,10,President Hirohito,japanese
13429,3,10,President Hirohito,penis
13430,3,10,President Hirohito,penis
13431,3,10,Mr. Ose,penis
13432,3,10,Mr. Ose,american
13433,3,10,President Hirohito,penis
13434,3,10,President Hirohito,penis
13435,3,10,President Hirohito,american
13436,3,10,President Hirohito,penis
13437,3,10,Mr. Ose,penis
13438,3,10,President Hirohito,bi
13439,3,10,Cartman,gay
13440,3,10,Stan,gay
13441,3,10,Boy 1,bitch
13442,3,10,Cartman,gay
13443,3,10,Stan,gay
13444,3,10,Kyle,gay
13445,3,10,Mr. Ose,penis
13446,3,10,President Hirohito,penis
13447,3,10,Sharon,penis
13448,3,10,Gerald,god
13449,3,10,President Clinton,japanese
13450,3,10,President Clinton,japanese
13451,3,10,President Clinton,attack
13452,3,10,President Clinton,penis
13453,3,10,President Clinton,penis
13454,3,10,President Clinton,penis
13455,3,10,Mr. Ose,bombs
13456,3,10,Stan,screw
13457,3,10,Stan,kill
13458,3,10,Cartman,stupid
13459,3,10,Sharon,bitches
13460,3,10,Kyle,bomb
13461,3,10,Kyle,screw
13462,3,10,Cartman,dead
13463,3,10,Cartman,stupid
13464,3,10,Cartman,dead
13465,3,11,Woman,africa
13466,3,11,Woman,jesus
13467,3,11,Woman,bible
13468,3,11,Woman,jesus
13469,3,11,Hollis,christ
13470,3,11,Mr. Garrison,gay
13471,3,11,Kyle,fatass
13472,3,11,Mr. Garrison,gay
13473,3,11,Kyle,fatass
13474,3,11,Cartman,balls
13475,3,11,Cartman,balls
13476,3,11,Stan,fatass
13477,3,11,Connelly,chinese
13478,3,11,Sphinx,blow
13479,3,11,Kyle,dumbass
13480,3,11,Kyle,balls
13481,3,11,Sphinx,torture
13482,3,11,Connelly,kid
13483,3,11,Connelly,god
13484,3,11,Mayor,gun
13485,3,11,Man 5,gun
13486,3,11,Mayor,pecker
13487,3,11,Cartman,ethiopian
13488,3,11,Cartman,kid
13489,3,11,Kyle,god
13490,3,11,Kyle,fatass
13491,3,11,Cartman,pissed
13492,3,11,Sally,ho
13493,3,11,Sally,ho
13494,3,11,Sally,ho
13495,3,11,Sally,ho
13496,3,11,Sally,ho
13497,3,11,Sally,bi
13498,3,11,Sally,ho
13499,3,11,Sally,ho
13500,3,11,Sally,ho
13501,3,11,Connelly,ethiopian
13502,3,11,Pat,god
13503,3,11,Cartman,god
13504,3,11,Kyle,asshole
13505,3,11,Kenny,peehole
13506,3,11,Stan,ass
13507,3,11,Cartman,crappy
13508,3,11,Hollis,christian
13509,3,11,Connelly,american
13510,3,11,Stan,hell
13511,3,11,Kyle,god
13512,3,11,Kyle,hell
13513,3,11,Stan,screw
13514,3,11,Cartman,ass
13515,3,11,Kyle,ass
13516,3,11,Hollis,christ
13517,3,11,Pat,africa
13518,3,11,Pat,africa
13519,3,11,Pat,jesus
13520,3,11,Pat,christ
13521,3,11,Pat,jesus
13522,3,11,Pat,christ
13523,3,11,Connelly,kid
13524,3,11,Kyle,fatass
13525,3,11,Connelly,bitch
13526,3,11,Connelly,damnit
13527,3,11,Connelly,damnit
13528,3,11,Connelly,damnit
13529,3,11,Hollis,fire
13530,3,11,Stan,shooting
13531,3,11,Stan,dumbass
13532,3,11,Pat,god
13533,3,11,Sally,ho
13534,3,11,Sally,ho
13535,3,11,Sally,ho
13536,3,11,Sally,ho
13537,3,11,Kenny,god
13538,3,11,Sally,ho
13539,3,11,Sally,ho
13540,3,11,Sally,ho
13541,3,11,Sally,ho
13542,3,11,Sally,ho
13543,3,11,Sally,ho
13544,3,11,Cartman,shit
13545,3,11,Hollis,crap
13546,3,11,Pat,jesus
13547,3,11,Sally,ho
13548,3,11,Sally,ho
13549,3,11,Sally,ho
13550,3,11,Sally,ho
13551,3,11,Sally,ho
13552,3,11,Sally,ho
13553,3,11,Sally,ho
13554,3,11,Sally,ho
13555,3,11,Pat,jesus
13556,3,11,Pat,fucking
13557,3,11,Hollis,jesus
13558,3,11,Hollis,died
13559,3,11,Hollis,hell
13560,3,11,Hollis,burn
13561,3,11,Sally,bi
13562,3,12,Kyle,dumbass
13563,3,12,Jimbo,whore
13564,3,12,Kyle,stupid
13565,3,12,Kyle,suck
13566,3,12,Boy in Green Shirt,death
13567,3,12,Stan,sick
13568,3,12,DJ,church
13569,3,12,Priest Maxi,god
13570,3,12,Priest Maxi,demon
13571,3,12,Kyle,fatass
13572,3,12,Stan,stupid
13573,3,12,Stan,fatass
13574,3,12,Cartman,fat
13575,3,12,Liane,fat
13576,3,12,Kyle,ass
13577,3,12,Cartman,god
13578,3,12,Stan,dead
13579,3,12,Kyle,fatass
13580,3,12,Kyle,dead
13581,3,12,Cartman,dead
13582,3,12,Kyle,fatass
13583,3,12,Cartman,hell
13584,3,12,Cartman,dead
13585,3,12,Stan,dead
13586,3,12,Kyle,fatass
13587,3,12,Kyle,dead
13588,3,12,Stan,died
13589,3,12,Stan,death
13590,3,12,Cartman,dead
13591,3,12,Kyle,god
13592,3,12,Kyle,damnit
13593,3,12,Cartman,ass
13594,3,12,Kyle,gay
13595,3,12,Stan,god
13596,3,12,Stan,dead
13597,3,12,Kenny,fuckin
13598,3,12,Brunet,cemetery
13599,3,12,Brunet,sex
13600,3,12,Brunet,dead
13601,3,12,Sheila,god
13602,3,12,Brunet,dead
13603,3,12,Cartman,ass
13604,3,12,Stan,fatass
13605,3,12,Cartman,screw
13606,3,12,Barbrady,sex
13607,3,12,Brunet,sex
13608,3,12,Brunet,sex
13609,3,12,Brunet,dead
13610,3,12,Brunet,sex
13611,3,12,Brunet,dead
13612,3,12,Pirate voice,hell
13613,3,12,Pirate voice,fire
13614,3,12,DJ,kill
13615,3,12,Kyle,hell
13616,3,12,Kyle,dead
13617,3,12,David,died
13618,3,12,Sheila,sex
13619,3,12,Randy,lynch
13620,3,12,Jonathan,dead
13621,3,12,Man,devil
13622,3,12,Head,dead
13623,3,12,Munky,kid
13624,3,12,Randy,demon
13625,3,12,Barbrady,hell
13626,3,12,Priest Maxi,god
13627,3,12,Chef,killing
13628,3,12,Brunet,hell
13629,3,12,Cartman,bitch
13630,3,12,Kenny,hell
13631,3,12,Kenny,fuck
13632,3,13,Cartman,hell
13633,3,13,Female Voice,dead
13634,3,13,Female Voice,burn
13635,3,13,Jimbo,jew
13636,3,13,Cartman,bitch
13637,3,13,Kyle,fatass
13638,3,13,Cartman,weapon
13639,3,13,Cartman,hell
13640,3,13,Kyle,kid
13641,3,13,Cartman,fuck
13642,3,13,Cartman,crap
13643,3,13,Mayor,kid
13644,3,13,Cartman,god
13645,3,13,Cartman,damnit
13646,3,13,Cartman,bitch
13647,3,13,Jimbo,kid
13648,3,13,Kyle,damnit
13649,3,13,Jimbo,stupid
13650,3,13,Jimbo,bitch
13651,3,13,Stan,damn
13652,3,13,Mark,fight
13653,3,13,Mr. Cotswolds,god
13654,3,13,Cartman,disease
13655,3,13,Stan,god
13656,3,13,Stan,fatass
13657,3,13,Cartman,screw
13658,3,13,Mr. Garrison,god
13659,3,13,Craig,kid
13660,3,13,Butters,kid
13661,3,13,Mr. Cotswolds,god
13662,3,13,Stan,wuss
13663,3,13,Kenny,faggot
13664,3,13,Kenny,fuck
13665,3,13,Stan,fatass
13666,3,13,Stan,ass
13667,3,13,Stan,kid
13668,3,13,Stan,god
13669,3,13,Stan,killed
13670,3,13,Cartman,damn
13671,3,13,Kyle,girls
13672,3,13,Stan,kid
13673,3,13,Stan,suck
13674,3,13,Kyle,suck
13675,3,13,Principal Victoria,girls
13676,3,13,Dio,girls
13677,3,13,Craig,kid
13678,3,13,Token,damn
13679,3,13,Mark,devil
13680,3,13,Mark,slut
13681,3,13,Mark,kill
13682,3,13,Mark,bitch
13683,3,13,Mark,ass
13684,3,13,Craig,god
13685,3,13,Stan,crap
13686,3,13,Mark,bitch
13687,3,13,Butters,bitch
13688,3,13,Butters,ass
13689,3,13,Mark,sexual
13690,3,13,Mark,whore
13691,3,14,Kyle,hell
13692,3,14,Cartman,shit
13693,3,14,Cartman,ass
13694,3,14,Cartman,fuckin
13695,3,14,Cartman,damnit
13696,3,14,Cartman,gay
13697,3,14,Kenny,gay
13698,3,14,Cartman,screw
13699,3,14,Kyle,dick
13700,3,14,Stan,hell
13701,3,14,Kyle,dead
13702,3,14,Stan,hell
13703,3,14,Cartman,fight
13704,3,14,Cartman,screw
13705,3,14,Cartman,ass
13706,3,14,Stan,fatass
13707,3,14,Grandpa,fire
13708,3,14,Grandpa,killed
13709,3,14,Grandpa,dead
13710,3,14,Kyle,stupid
13711,3,14,Cartman,assholes
13712,3,14,Kyle,slave
13713,3,14,Stan,dumbass
13714,3,14,Stan,slave
13715,3,14,Jimbo,fire
13716,3,14,Randy,fire
13717,3,14,Grandpa,hell
13718,3,14,Grandpa,god
13719,3,14,Grandpa,damnit
13720,3,14,Jimbo,god
13721,3,14,Jimbo,sick
13722,3,14,Mr. Garrison,bitches
13723,3,14,Jimbo,ass
13724,3,14,Mr. Garrison,yankee
13725,3,14,Mr. Garrison,bitches
13726,3,14,Grandpa,god
13727,3,14,Grandpa,damnit
13728,3,14,Grandpa,hell
13729,3,14,Cartman,god
13730,3,14,Cartman,fight
13731,3,14,Cartman,god
13732,3,14,Cartman,god
13733,3,14,Grandpa,god
13734,3,14,Grandpa,damnit
13735,3,14,Jimbo,randy
13736,3,14,Stan,dipshit
13737,3,14,Kyle,dumbass
13738,3,14,Randy,asses
13739,3,14,Mr. Garrison,ass
13740,3,14,Cartman,pussies
13741,3,14,Jimbo,pussies
13742,3,14,Kyle,drunk
13743,3,14,Cartman,fight
13744,3,14,Stuart,hell
13745,3,14,Ralph,liquor
13746,3,14,Ralph,liquor
13747,3,14,Ralph,liquor
13748,3,14,Stan,pissed
13749,3,14,Butters,hell
13750,3,14,Cartman,fight
13751,3,14,Cartman,remains
13752,3,14,Stan,god
13753,3,14,Stan,damnit
13754,3,14,Stan,fat
13755,3,14,Stan,shit
13756,3,14,Stan,suck
13757,3,14,Stan,ass
13758,3,14,Butters,yankee
13759,3,14,Butters,bitch
13760,3,14,Reporter,feces
13761,3,14,Reporter,radical
13762,3,14,Reporter,radical
13763,3,14,Jimbo,sick
13764,3,14,Grandpa,killed
13765,3,14,Brunet,fight
13766,3,14,Grandpa,drunk
13767,3,14,Larsen,shoot
13768,3,14,Larsen,fire
13769,3,14,Stan,god
13770,3,14,Stan,killed
13771,3,14,Soldier,fire
13772,3,14,Cartman,killed
13773,3,14,Cartman,die
13774,3,14,Stan,slave
13775,3,14,Jimbo,kid
13776,3,14,Stan,fatass
13777,3,14,Cartman,god
13778,3,14,Mr. Garrison,ass
13779,3,14,Gerald,ass
13780,3,14,Mr. Garrison,asses
13781,3,14,Stan,fatass
13782,3,14,Cartman,suck
13783,3,14,Cartman,ass
13784,3,14,Larsen,blow
13785,3,14,Stan,damnit
13786,3,14,Leader,fight
13787,3,14,Clinton,god
13788,3,14,Grandpa,damnit
13789,3,14,Jimbo,balls
13790,3,14,Cartman,hell
13791,3,14,Cartman,fight
13792,3,14,Kyle,stupid
13793,3,14,Kyle,slave
13794,3,14,Cartman,damnit
13795,3,14,Cartman,damnit
13796,3,14,Cartman,damnit
13797,3,14,Cartman,slave
13798,3,14,Clinton,illegal
13799,3,14,Stan,hell
13800,3,14,Kyle,dick
13801,3,15,Mailman,gay
13802,3,15,Mailman and Kids,poo
13803,3,15,Mailman and Kids,toilet
13804,3,15,Mailman and Kids,ho
13805,3,15,Mailman and Kids,poo
13806,3,15,Mailman and Kids,poo
13807,3,15,Mr. Hankey,ho
13808,3,15,Mr. Hankey,poo
13809,3,15,All,ho
13810,3,15,All,ho
13811,3,15,Man on Porto Potty,ass
13812,3,15,Man on Porto Potty,toilet
13813,3,15,Man on Porto Potty,ass
13814,3,15,Man on Porto Potty,toilet
13815,3,15,Mailman and Kids,poo
13816,3,15,Kids,ho
13817,3,15,Mr. Hankey,suck
13818,3,15,Mr. Hankey,balls
13819,3,15,Mr. Hankey,jewish
13820,3,15,Cartman,hell
13821,3,15,Cartman,gay
13822,3,15,Kyle,fatass
13823,3,15,Cartman,stupid
13824,3,15,Cartman,stupid
13825,3,15,Cartman,stupid
13826,3,15,Cartman,stupid
13827,3,15,Cartman,stupid
13828,3,15,Cartman,stupid
13829,3,15,Cartman,stupid
13830,3,15,Cartman,stupid
13831,3,15,Cartman,stupid
13832,3,15,Mr. Hankey,hell
13833,3,15,Satan,hitler
13834,3,15,Adolf,satan
13835,3,15,Satan,hell
13836,3,15,Satan,demon
13837,3,15,With Demons,hell
13838,3,15,Satan,dahmer
13839,3,15,Satan,sex
13840,3,15,With the Kennedys,god
13841,3,15,With Choir,hell
13842,3,15,Satan,god
13843,3,15,Satan,hell
13844,3,15,With Choir,hell
13845,3,15,With Choir,hell
13846,3,15,Satan,weenie
13847,3,15,With Choir,torture
13848,3,15,With Choir,hell
13849,3,15,Satan,dick
13850,3,15,All,hell
13851,3,15,Right,dong
13852,3,15,Right,dong
13853,3,15,Center,dong
13854,3,15,Left,dong
13855,3,15,Left,dong
13856,3,15,Right,dong
13857,3,15,Center 2,dong
13858,3,15,Right,dong
13859,3,15,Right,dong
13860,3,15,Right,dong
13861,3,15,Centers,dong
13862,3,15,Right,dong
13863,3,15,All,dong
13864,3,15,Mr. Hankey,jesus
13865,3,15,Cartman,jesus
13866,3,15,Cartman,jesus
13867,3,15,Mr. Garrison,muslim
13868,3,15,Mr. Garrison,fuckin
13869,3,15,Mr. Garrison,jesus
13870,3,15,Mr. Garrison,muslim
13871,3,15,Mr. Garrison,ass
13872,3,15,Mr. Garrison,fuckin
13873,3,15,Mr. Garrison,fuckin
13874,3,15,Mr. Garrison,jesus
13875,3,15,Mr. Garrison,ass
13876,3,15,Mr. Garrison,fuckin
13877,3,15,Mr. Garrison,fuckin
13878,3,15,Mr. Garrison,god
13879,3,15,Mr. Garrison,ass
13880,3,15,Mr. Garrison,scum
13881,3,15,Mr. Garrison,jesus
13882,3,15,Mr. Garrison,fuckin
13883,3,15,Mr. Garrison,fuckin
13884,3,15,Shelly,virgin
13885,3,15,Shelly,christ
13886,3,15,Shelly,virgin
13887,3,15,Shelly,christ
13888,3,15,Shelly,pissed
13889,3,15,Shelly,killed
13890,3,15,Emcee,jesus
13891,3,15,Emcee,christ
13892,3,15,Santa,jesus
13893,3,15,Santa,jesus
13894,3,15,Both,ho
13895,3,15,Both,ho
13896,3,15,Both,ho
13897,3,15,Both,ho
13898,3,15,Both,ho
13899,3,15,Both,ho
13900,3,15,Jesus,virgin
13901,3,15,Santa,jesus
13902,3,15,Santa,jesus
13903,3,15,Santa,fucking
13904,3,15,Santa,fuck
13905,3,15,Santa,jesus
13906,3,15,Jesus,fire
13907,3,15,Both,fire
13908,3,15,Mr. Hankey,gay
13909,3,15,Anchor,ass
13910,3,16,Kyle,fatass
13911,3,16,Cartman,period
13912,3,16,Cartman,period
13913,3,16,Cartman,ass
13914,3,16,Stan,period
13915,3,16,Kyle,shit
13916,3,16,Cartman,period
13917,3,16,Cartman,period
13918,3,16,Kyle,ass
13919,3,16,Anchorman,killing
13920,3,16,Anchorman,jesus
13921,3,16,Anchorman,christ
13922,3,16,Netzel,jesus
13923,3,16,Netzel,jesus
13924,3,16,Netzel,jesus
13925,3,16,Netzel,jesus
13926,3,16,Netzel,jesus
13927,3,16,Man 5,jesus
13928,3,16,Mr. Garrison,crap
13929,3,16,Fr. Maxi,god
13930,3,16,Jimbo,god
13931,3,16,Kyle,period
13932,3,16,Stan,ass
13933,3,16,Kyle,period
13934,3,16,Stan,screw
13935,3,16,Cartman,vaginal
13936,3,16,Kenny,period
13937,3,16,Kyle,period
13938,3,16,Kenny,period
13939,3,16,Cartman,period
13940,3,16,Netzel,jesus
13941,3,16,Netzel,jesus
13942,3,16,Rancher,bible
13943,3,16,God,jesus
13944,3,16,Ike,sucker
13945,3,16,Kyle,period
13946,3,16,Kyle,period
13947,3,16,Kyle,gun
13948,3,16,Cartman,tampon
13949,3,16,Cartman,tampon
13950,3,16,Kenny,tampon
13951,3,16,Kenny,ass
13952,3,16,Kyle,period
13953,3,16,Stan,god
13954,3,16,Stan,kid
13955,3,16,Stan,period
13956,3,16,Stan,god
13957,3,16,Jesus,god
13958,3,16,Jesus,jesus
13959,3,16,Jesus,god
13960,3,16,Phillip,god
13961,3,16,Stan,dammit
13962,3,16,Stan,dammit
13963,3,16,Stan,dammit
13964,3,16,Stan,dammit
13965,3,16,Stan,god
13966,3,16,Stan,death
13967,3,16,Stan,period
13968,3,16,Stan,period
13969,3,16,Jesus,bible
13970,3,16,Man,jesus
13971,3,16,Mr. Garrison,ass
13972,3,16,Kenny,dammit
13973,3,16,Kyle,period
13974,3,16,Kyle,period
13975,3,16,Stan,period
13976,3,16,Stan,period
13977,3,16,Chef,period
13978,3,16,Stan,period
